salary,price,area,age,rating
68877.21200612067,245.61042492641354,199.5485733781947,31,1
54689.38933588464,80.00961398200181,163.7694636295637,25,3
51395.97340654649,99.1054314387184,76.52326319731054,18,3
61527.8444289298,270.0382889053708,74.93867001353836,33,2
83235.30227242781,183.99505272705358,87.1027059198912,43,4
41413.39386519149,222.73072173027276,173.35411171011626,66,2
37987.121013713404,98.58555551466964,34.63890061059615,59,1
62471.41261854775,133.81328538736113,69.13081740811381,23,3
60763.31552784027,918.401124825122,183.8361314585254,56,4
62600.124965556126,50.0,138.78239413415284,67,3
63659.29796862751,108.20755191595357,68.56400623517959,19,4
56651.966180477924,69.01229628040197,67.25464459953866,26,3
82347.95157903123,289.728877992933,176.6450772991032,22,2
35986.44032285227,288.79539479423795,181.9387764070979,57,1
47572.54462829631,69.18811310126264,73.54228546355961,22,4
58451.17859776429,50.0,101.48676087301048,64,3
35352.16783268749,50.0,171.8812755668139,25,5
57362.18393351893,111.53122849396087,161.07126456368053,22,3
84922.05248592027,105.64101992743076,168.36573811623435,22,3
60313.29732443942,891.1756060514911,118.12769243395469,69,3
63460.51358578025,126.90098001365165,184.96333821187943,34,2
41097.528522411296,59.25534540220399,85.411762472254,26,3
50754.57887940784,443.70291577883114,56.63426283907806,51,3
54372.054295140944,135.0881535431002,150.484496536027,50,4
55234.27354865649,182.84638813327462,121.69025072117239,39,2
79224.65692505654,50.0,175.27958069761178,38,2
68365.36591087686,96.55015636119505,43.79707235120154,60,1
43328.13064594452,577.2811546696421,173.42770858447136,32,2
63697.571676480075,178.0784932631126,79.86009104549977,18,3
67473.32622745178,84.47196118011185,141.3254634185911,24,5
77102.235577819,196.52199718535942,36.82189414330348,40,3
83708.1102985256,482.50474685479963,133.6288203716121,68,4
44773.58712258197,64.0384634467402,151.9361871618471,64,3
47837.137331844926,140.68666782153682,92.68753646595545,23,2
41136.332116280755,637.333301416077,66.61981989456385,37,2
56489.70211339528,50.0,121.39721502260265,43,2
66995.37561669502,254.3532259659799,171.6424367540599,59,3
74810.01774883653,190.63296436606748,85.00305091043063,29,3
58860.73464536216,227.68391659705384,72.91978057861752,30,4
55202.28715117734,86.53220670491585,77.4190024684069,64,5
62276.3698837311,75.34036526233766,191.35246599583294,68,3
47472.856475549655,230.5353600277127,91.07707567997514,66,4
91343.08082542161,50.0,30.612720781008818,30,3
35885.08459322912,108.82641701172176,162.88580535313534,19,2
62771.108683435865,50.0,148.87671520701633,49,5
90354.0932884446,50.0,51.856604982504706,67,2
60101.99766839996,701.6943457593334,197.43372235293512,48,4
57149.41447497758,113.02221440757899,133.3705885018689,28,3
54638.31865784359,697.022007315093,115.13251345990226,54,3
57294.12477356388,50.0,94.97727549589148,21,3
80592.72712014796,177.03923329129108,182.77436844581845,51,4
26822.0713300574,50.0,71.47379184115576,33,2
83001.50551944488,312.2001592236264,78.58071303738332,48,1
38640.64271324783,306.2205527567508,50.80983713671637,42,3
56000.21506148378,50.0,159.0502462493242,56,1
53561.33369552007,486.2302303807355,131.24337766899507,25,3
68828.2990465608,50.0,133.54124877326473,25,4
36028.13472174379,189.85440776031425,67.13997327330881,51,4
66932.58999122915,848.5729060881441,140.69862615160426,32,4
90364.64434930279,428.08735553586314,160.12793603196687,22,5
39552.38993110784,627.2930087874164,90.84105022336718,36,4
62845.592514155935,83.8921497199405,166.22901447349108,27,5
50070.26733305086,50.0,89.29440005044356,26,2
66388.30809289553,50.0,158.8835384565789,46,3
60287.21666123628,138.82749217578282,35.73411826781223,69,5
50377.69636433535,315.22933172133224,123.69798225052095,57,3
67318.08427306611,50.0,194.81951530878072,54,4
87065.22164680115,215.60407239058281,196.81158211600643,36,1
57136.44312409052,78.18751039576316,77.8979383180959,30,4
70796.36913222272,83.46768527823585,105.03784548366043,63,3
40600.90563193255,216.89320224338567,40.70624435772762,57,2
45653.45434772987,125.8465531522027,178.46802229278194,33,1
67086.09416820566,334.2980844796741,126.65726603383641,47,2
82261.74042803947,50.0,95.46711541988789,22,5
65334.2002317849,312.0802888314683,49.17099494315602,50,3
55304.12954215269,50.0,190.95043853447115,36,5
59989.37108135031,50.0,120.13723812956893,36,3
41243.88399045424,213.50978658438615,78.09774794409365,34,5
69067.7298953305,386.10179084751616,89.53657212235662,41,3
73234.99593485113,58.25226145262283,76.0185207567651,45,2
53218.645007503794,79.2589387856302,132.3076675056867,59,2
52949.36778360748,154.05781086893396,188.0938078826867,54,5
63988.173444780725,50.0,175.63794656551596,39,3
53449.20395939107,333.36707735611765,108.26474882241618,56,2
59008.01078061266,297.12276106397275,170.50489159117134,33,1
91495.82683749773,50.0,101.92793181697607,52,2
56294.61448881005,124.66070076696352,72.89221392896846,44,4
54624.89771968167,298.1779376148525,197.18056959529275,29,3
50286.87291547261,82.2954885357363,81.66088655503971,63,3
71162.87957249905,200.53690867444925,85.03311926777442,45,5
57281.637401728454,50.0,198.24778752370878,69,3
50259.40442517861,187.6504053534775,52.76767383816133,18,4
79819.56048409519,50.0,159.29077796164816,56,3
81294.04506770456,355.07881332579234,189.0881689420635,35,5
50993.64651391942,87.84040957091298,117.00514902682117,40,1
32001.900729590758,66.13290835920033,30.428699489479406,39,4
75112.70534755383,367.630612151115,93.76002049922806,21,3
49730.55261359994,50.0,48.96672870542061,65,2
71859.38398744153,101.03790705683977,100.75190235872827,28,3
30448.442734322467,92.4082159145436,164.3045494791884,35,3
73388.96007448965,67.03871568050859,104.58096331024608,65,1
41832.421060788285,485.5261344418024,103.42727062880684,24,3
70961.46178599788,278.0029695242973,124.65421107620392,38,5
60214.096017546515,50.0,128.88739940710565,52,3
45690.90870905033,250.83400619319582,175.57037249582513,54,3
53894.455306098294,149.85850146256297,82.42042466892175,67,1
70294.77685435051,462.26038367678564,169.6841149425627,47,2
61588.41679672851,75.06836605667358,126.20873727764804,34,3
68766.19470708727,170.73925716230107,81.09002345191499,50,5
89646.60876773228,138.9317744143986,80.1714274810331,33,4
36536.37582433423,134.49679110062132,91.39337790797316,32,3
84258.18862452936,121.79996000210033,135.85785124539584,30,3
61565.339062848194,50.0,69.23799433119135,56,3
46518.23927515308,281.87978351160024,186.45670548428546,20,3
40045.29561391515,120.05382127265696,127.73513931024306,41,3
57163.1941383445,636.4908194802483,186.40268208932116,40,4
73824.75167886689,60.43963182855522,37.888740958456296,62,1
58086.763194336985,229.60915090737922,88.24393297845047,65,5
82667.3239537102,565.0868070720062,33.87730231689592,18,1
38232.36464922661,217.80665664622694,76.28280856665486,49,3
59818.66578230918,410.0121357020819,176.54110028565998,50,5
41214.09833380321,351.4495340763391,36.22365169317415,65,3
65454.47823937452,89.29420999945359,104.14500698567663,47,1
73303.31085145951,183.3201259472558,49.98640198044872,19,2
53688.5730947842,50.0,100.86291207426251,35,3
20936.792150592984,153.36988878148915,172.60476932494416,47,1
62984.22220194742,52.3825859385987,135.92207567842826,35,3
66551.07827600265,272.31005920182156,155.24857870634196,22,3
66064.42132442546,150.1800152505085,89.34769962642876,22,4
78536.73287733231,105.94303690163147,190.54760815172406,25,2
43934.19480526427,62.61285750496659,150.57455594251502,26,3
70203.24158175674,1328.8447762969442,101.70579927837025,49,3
77887.61268716963,50.0,102.49901603859934,31,3
33321.18623990225,50.0,186.1763102503606,30,2
64794.777388784656,50.0,127.9887978840166,35,3
52437.302534884926,708.592229802478,150.0844656835171,21,3
58777.15990347531,774.9277986723944,100.89598816723903,67,1
65215.14725307505,212.80028389135927,68.0277700100014,39,4
52691.57153829672,424.23056497735877,153.00507963905116,37,4
49864.37881257582,50.0,133.3300412640359,32,1
60512.28626232037,715.4110526884942,115.2282896722125,24,3
43691.31091705796,50.0,136.08355979905883,30,3
43712.62306672222,50.0,65.40854963091972,51,1
70190.59924434756,50.0,164.96958011043256,58,3
42768.08947262016,170.25417935136338,191.187676853452,47,5
69994.68751363817,303.71333285970945,181.48753450850947,22,3
66938.86939280927,91.35184193330281,84.6440767021929,18,5
34112.89906814105,762.3992277594456,99.0209814579529,48,3
49836.530214965176,113.98075398209258,167.4283909655854,68,1
77911.6410457106,50.0,131.16991224018267,37,1
45282.517032904776,125.45943452924895,123.14545542503036,36,4
53033.93606535919,227.28598853747388,187.52913448068568,46,3
66930.91339877844,357.0272270077059,121.12424336609863,62,2
71750.85763923894,122.78155846080207,117.53957552984268,55,3
56226.91670933257,180.08683584795025,37.14316051528114,27,4
51037.347079625375,62.215992701270906,41.8008829603234,46,4
81335.54792547761,207.6445185061417,31.26145233971053,48,2
86083.49495696368,853.3391902312843,185.25151838321773,28,2
74682.87076172692,50.0,99.4257322030091,40,5
61279.77213847536,435.24454101113645,109.65543394268013,47,4
47876.0141753861,165.23631203690346,173.71578109071854,42,3
47543.333901651524,58.09684150350047,133.57187276388225,33,4
67837.71157898636,619.7289798115908,133.61527138639877,40,2
66275.97331333025,132.07958902524445,80.41085299031812,50,2
81023.97889419644,80.600703563824,171.76442356716828,68,2
69756.75138804209,50.0,58.19109592671394,54,1
37453.79547360273,56.06244869757131,39.035430669401144,45,4
75779.21426584378,357.7715864618421,62.57257077815049,44,3
45029.090590283806,190.59613487107765,75.515327191676,23,2
54240.43092071472,488.93487312362413,77.99287983521515,55,4
63753.00309377542,52.784893751717966,143.9873117651905,54,4
89935.01234675947,50.0,67.0301798458694,23,2
106648.7783400804,50.0,145.03191176414737,42,3
69100.84588704274,141.79923808962744,45.492469449745954,30,4
57252.05071919418,1276.2424111165512,55.024418386644534,50,4
68017.58472720825,237.46592722639167,116.49964624346914,50,4
73314.83138810754,73.74794112086124,186.72228643802924,42,2
55189.98561664212,418.88437051005366,176.12649009788936,31,3
86928.17033868484,304.3974035649281,194.68808521527654,57,4
63451.06138787103,50.0,140.58144109728906,58,4
67466.14633637092,339.501403041173,144.88852729073562,59,2
69988.86378081692,71.48554751149388,136.25390981835363,55,1
66323.79915921684,50.0,135.87921688589353,26,4
72584.10750704419,51.322187658469076,55.010458661489395,35,3
50741.20220179615,126.44044836308466,122.43562254786787,32,3
51625.473690809544,110.63111450086703,95.63154868679338,21,3
43497.68650542457,68.18487034361955,105.23132668213988,51,3
66592.51845930339,50.0,119.01209742007035,55,3
71684.04755268172,287.2909560313967,51.82734920638278,34,3
66866.59299227828,923.2418533081604,91.11291475486038,24,1
85117.38650021306,300.82790211878086,40.78642534902261,49,5
59916.059717564305,70.1774784549208,196.54358217180786,40,5
70031.12483388769,56.156906099582116,50.14976489942144,37,5
43624.486857910284,50.0,73.94920555264227,64,4
54193.50446288398,50.0,181.51979753957752,19,3
70433.06636348667,160.29377064257818,112.0607078606541,38,2
72736.53166114716,185.9767256005285,53.058324258507156,29,1
55590.49578503727,244.4970620882222,95.31919146668932,59,1
58926.011222129,228.02025795110148,49.69755901253559,66,3
37231.89379978786,69.1564149576646,64.0367195043653,44,3
54644.56198790086,80.18837230496166,38.845073981473654,67,5
73355.74745279679,228.8356884385843,104.49867407334699,65,3
68628.07524159849,85.98669870883037,167.12814069329417,27,3
67509.98582071814,50.0,129.61476037898223,25,3
60746.6053077144,93.78840776941131,133.07870193238398,38,2
60105.94737942264,63.513967707284046,64.09928511415086,39,5
50095.18290789829,50.0,88.4619533529023,30,3
70482.42630303802,354.5548496265853,173.69115765294143,65,2
66314.59416584084,383.6161457616317,44.93555133550747,57,5
67380.28271989198,50.0,175.84821112365074,29,3
52109.4773599863,50.0,112.22730446501356,34,3
27699.856201931336,268.5147861110239,172.31506332526993,65,3
76457.29067630543,50.0,84.06109129704805,26,4
52817.438159873935,99.98883818801869,87.60330176911353,68,2
47058.36353935319,50.0,157.77282761493427,66,4
70402.1836787099,51.306353356937386,163.44934947667744,57,5
54119.81040121306,314.9129023499854,69.03959525832495,29,3
75899.04576069933,326.3330712982395,195.38812521972395,26,3
69255.08924365047,50.0,44.363317721620916,47,4
70253.53984800716,81.86867731546677,41.645503727362254,23,3
39510.66433199198,50.0,131.23571659863745,42,5
78179.159780796,50.0,152.86593052117564,45,3
63918.75796850784,970.0023503765685,193.35064196824555,27,3
54460.84291130695,213.1867886828994,98.84078273580647,58,3
62150.82701013377,156.21936716917878,34.29953952823763,45,3
33356.4715065252,290.058659251224,132.49237770588917,46,2
66129.79217221006,366.61276562311474,79.24832350179122,53,4
44559.42737726893,328.7176590594087,103.60101060321838,28,3
39709.945712346984,50.0,113.039811982489,38,4
37164.61220673163,50.0,40.967143825465755,55,2
76690.32562484888,212.78728260007074,112.61690337589748,43,3
50561.04909460817,94.24386487801203,102.47434335673351,35,4
83005.91564874748,808.9127042393168,151.13252509872086,21,5
51962.978054215535,218.96676280350255,139.76320490609857,61,4
34389.630636105794,627.2238624065533,61.48667208559537,58,4
43252.13340077011,50.0,65.04361609576749,32,2
78537.17430010409,398.9568946823068,72.67105039164346,40,4
57661.52733094999,77.53062917880257,60.421574850520145,58,2
51775.69055264098,912.5142723588987,141.72624394363942,23,2
62400.273387791814,50.0,199.053130464046,60,2
67526.74104251317,145.2745447789082,140.8584178877092,24,4
76760.9822385369,314.8571446688534,133.1358628525195,63,2
81727.4884483939,113.3531256585773,99.68774866968232,65,2
54603.470313163714,126.25396199931357,83.13864400615932,32,2
40109.284708769424,858.888085337119,184.88253867410145,69,3
53798.02258315086,110.78425908100232,194.730318604166,26,4
63904.20759874329,185.3046313049346,114.45194984991373,68,3
45543.61610684084,50.0,79.33408423611476,47,3
45642.73627657436,369.29815045403956,160.9207753038605,61,2
65156.81822324828,208.9203258510151,52.51765444736934,60,2
59270.214726443235,103.5096684242475,160.15000039942586,45,2
60491.9549311738,50.0,169.22122363292758,47,3
48622.569979498956,179.1353439216397,51.23367058661845,25,3
56543.98928691349,50.0,196.06644969541583,52,2
46136.502835975436,50.0,197.53708936604133,68,4
73352.9761668718,191.47388632086358,189.2423114856497,52,5
75528.74002085629,50.0,114.32591759906494,43,2
32307.18206642859,50.0,71.83260418706084,47,1
46057.33709711385,211.84268318074487,128.94157774992522,52,4
37552.06117364881,50.0,101.38875254014407,55,2
50249.64098389653,75.20229960251027,65.01126960192352,28,3
58748.43045314459,50.0,102.02498963503409,37,3
38255.32170452205,173.58411679723972,142.8612720651904,63,5
46172.1028031203,216.80296325359288,42.05526283361848,48,3
44940.63941877752,255.40610924248574,86.6810602458228,51,1
63109.00994098416,58.936293410725845,33.025131302180284,29,1
61040.16505554376,50.0,157.41423592848486,65,2
49173.9366999412,50.0,138.91751549483914,45,3
62652.31308209097,111.07798784271795,40.6542628993342,20,3
51799.79873119102,583.1788123584577,194.00538513233454,65,4
55925.1733451092,50.0,33.845664711607114,59,3
85101.78135447805,59.34230345146235,130.29330990093507,69,3
80106.91577685522,50.0,161.98246850583948,22,3
40506.28144608604,186.06285772847423,163.9423732176029,30,1
72445.98626818761,227.80741863273772,35.82847305084464,29,5
72170.94831737388,205.9653643076166,184.0905725488747,18,2
42776.050668710726,394.8437570865653,186.13678422761078,69,2
72281.66465632292,133.27216594272113,125.43636343624335,60,2
83068.97877618829,50.0,111.95414381081484,36,3
43161.82790633379,68.33056313278122,37.62746872064197,46,5
46237.457684786044,217.19646080657418,125.53220422667766,64,2
75264.92200265254,189.92916265160636,99.59444390093923,67,3
64072.42966238472,151.43183675681132,161.37708925947155,65,1
68272.14412859284,229.74825350389247,98.66020637063494,56,4
65108.83824600745,202.88594951823177,146.20874166520065,59,3
65860.43881392216,426.27313662709423,47.23938486038024,42,3
40102.91807533376,176.38577301312517,52.60188603021438,33,3
75709.76559932172,301.5580791170626,53.75073241035692,34,5
77543.8498864166,57.191952886277996,37.739334965956395,45,3
56559.13883897958,226.75418542939548,122.02590607586664,56,3
59347.84575279206,464.95411290264246,164.97451342741812,60,3
37033.38746166417,97.46489955737228,133.76990462792324,66,3
67713.82134026752,302.0128249093429,127.74233054398556,22,2
68580.86162571216,258.04365944170877,145.7060678284652,18,3
59067.134745010335,50.0,87.73970492224251,20,1
76865.30039805754,174.21964899645698,91.5321921801989,65,3
54988.84153530089,50.0,83.42591669755683,41,3
68469.088888404,684.1933359539697,151.05851858510783,46,2
44705.034919618265,333.63333811911457,57.47885706403163,32,3
59646.71773688643,50.0,32.21429765319714,21,4
57384.68613145746,50.0,131.3533959428237,61,3
63379.61883061413,180.51398626681367,190.20483200481493,18,2
54457.096067499624,84.5901715847896,133.59934588937182,66,4
58027.911064924985,50.0,163.09668099995216,32,3
72390.7075716226,156.02073341109488,144.37442060922513,41,2
53448.53644142674,98.15398468140293,114.56423109891276,69,3
35901.34348891981,50.0,152.12670830325382,48,3
86243.75856308131,323.81725395571414,170.09770105538772,37,3
80721.8111803573,493.2015102956715,68.20437950918867,27,3
40616.059573415725,282.60483537162264,87.14218168213475,28,3
70345.61707867791,345.6694151551747,68.03337452555826,35,4
52455.37844172985,50.0,106.86940245037498,51,3
63952.30822996589,61.189019758256535,180.4609736558335,45,4
64413.3619352024,50.0,88.6852071420065,55,5
56483.88299525517,289.68794439553113,93.65937115219407,33,3
48243.51501620405,590.9836389214815,176.2624298942284,41,4
49641.88421525611,252.3466611007501,117.61363622659478,56,2
46257.12126778136,426.5123785157047,121.02632994006385,68,2
47522.66687654333,203.60882713294143,176.3362045664762,29,5
58992.32564925967,98.09348655654428,113.38954529433045,67,1
49263.60016333872,110.9421327756708,145.8647808869972,59,2
70230.7809856893,50.0,44.55959319859032,24,3
82308.6923300389,50.0,60.3673912315705,53,3
51299.201379449354,237.80081548715444,98.74395412176175,34,3
63591.067508030654,115.40337469655503,114.12264152937873,66,2
67495.27665454401,160.688444891209,194.174729210159,21,1
67080.03406378912,163.13585647021395,195.0107776181243,54,3
61139.32901874131,64.973197821247,174.70350487138947,50,3
71140.23627539583,129.2116967385998,83.65180199854767,36,3
67233.73429020986,127.26273652991303,193.88480944151473,43,3
41435.063665090536,98.34426282771516,147.18794699495612,28,3
73037.3409658391,343.711522999092,96.79982172895807,48,2
73309.36255900114,119.99112275463912,149.28473588741028,18,4
48550.70843732128,185.08876099987208,32.80886406370952,57,1
60569.067531714034,451.75215312896444,54.84629598661631,53,2
70249.93489216604,402.33209095746236,171.04657096458251,46,4
56860.29270630958,442.2241028436301,139.74751826843908,42,2
76094.67071649017,62.943517867149126,91.91309921962028,64,3
95458.08741929042,50.0,115.1133288378622,66,3
48210.209510475266,60.50955088002349,183.8741654397804,35,3
39284.33095269337,65.3420646775638,137.3682786114447,20,3
64557.27893407314,480.17265338265577,97.68537826883615,35,5
70823.43757689215,209.5321682583615,50.45553175758095,24,3
56537.00439232847,50.0,79.93695627634537,45,3
81798.90994981551,50.0,196.31783957541916,34,4
39920.91300415127,50.0,104.35172068480217,42,3
70393.77934547416,199.0785566788556,110.21270885362635,35,3
50912.0876886166,265.91780703148646,114.76166550749262,69,3
85790.66859310945,392.7145179245462,180.29768390119588,57,3
89887.73029752178,564.8153150894584,132.6678083455027,60,4
48500.15118324978,50.0,147.92509619682676,20,1
51756.6429613713,74.14680069131755,96.20030223334767,42,4
72893.81830469702,54.972355811691145,34.94489516012564,24,3
54193.04025315728,88.87078431868188,188.26539542128353,64,4
59318.83173101643,492.2343701919371,191.35170575578908,27,1
60380.82630813615,171.18620170539097,191.3560190691687,61,4
31204.902657035156,268.02869522341024,190.4268047299418,61,2
59792.433808586444,134.7156753850822,168.5911299818254,68,4
49654.08338903739,50.0,146.38132851977556,36,3
52603.15766400342,50.0,173.56668610543855,32,3
81654.48005203222,154.40476055784163,132.09286063017618,38,3
41152.396585811155,253.73002511339965,52.842834361644016,38,2
72198.07780121965,50.0,96.50708805704157,54,3
55815.55604502287,255.96178895448963,195.1201350353994,45,2
55803.597472562484,332.84828628471263,89.69342831126158,62,3
71855.57844077567,106.1707979509642,177.5307453343328,49,4
65100.76941853335,274.414579717129,45.845950031727824,58,1
68559.19495829297,103.51297308168648,86.81125320382984,44,3
74522.76990799292,226.85864761668472,89.66206520365454,40,3
55030.374252250156,288.782194230279,38.77243232852663,27,2
50816.44898238374,963.8365679262565,50.24603613174834,57,5
43722.742101633026,84.74516354558592,62.838085890701066,58,3
47618.842050315674,105.87966693926401,172.4286504377192,23,2
104236.41637963089,50.0,40.778338289767085,41,2
78670.1937110518,50.0,80.77915322854582,35,3
39733.88450687968,236.43900265181009,31.729750440175476,27,3
40163.13064884645,497.89282021281736,148.2567167185142,32,2
67227.99092577737,100.37481231685912,135.45152530737457,62,1
68208.9719606695,50.0,139.6469845490341,60,3
68233.25752976046,67.12238118959854,93.64507340148518,51,3
56175.66309669453,121.41287200540889,65.40552961548673,25,2
58118.186099956496,68.68133710884342,152.45443625862566,67,3
64918.19286239036,53.204752064078654,167.89003836591817,52,5
61288.39509439996,266.3494845707558,53.5622546766943,44,5
26710.494408786974,50.0,112.76100274936162,42,4
56553.00554137209,154.97148407101292,72.28166593640663,20,4
47228.903486095296,315.749549143367,58.57816640504274,38,2
62628.17128362768,61.91146310493263,154.83530329414984,56,2
104778.88503905115,184.91071033414144,121.4764790303823,49,3
65512.22498211457,221.0670306844189,66.75150650437352,67,3
55297.054707414034,212.85648965917764,82.70000190596267,38,4
73827.02252965879,118.06384212966007,194.3311241257162,26,2
67240.31830813819,85.10641835867152,174.27552600045462,67,3
66301.41735677762,361.48519779051554,179.5909462884318,18,3
69102.75889823507,284.1324100771551,108.20205650372036,21,3
90848.15347244313,77.50200594713087,136.04723486654876,21,3
43036.673470111265,50.0,94.05051583474997,66,2
67104.48115217182,50.0,43.21103586711139,43,5
46104.28305027692,50.0,98.18178281165304,51,3
68332.68969513373,174.87116474659373,130.9767280452146,44,3
46219.70232770858,50.0,78.81452603058234,32,2
53739.49779592374,82.17400014126835,174.15159770366068,62,3
55573.651286431406,279.8351558297346,55.68702705968177,49,2
74637.25079017064,69.72666336673558,92.41194520427638,58,2
73776.81665913621,288.1991774336703,51.2336639051145,24,2
41314.239353304234,273.6649870984368,98.8214627774883,61,1
60824.01166499773,56.42673403743166,36.74242184562598,61,3
49356.30217876241,260.99610225264416,76.33339716047973,31,3
41122.426339869984,275.4880455978392,98.12499336932623,40,4
56744.74424363444,101.31822892384166,111.28811175703757,64,1
55372.75817316271,50.0,122.42838094077412,18,1
96400.74729518284,147.32404006049543,76.74849206428621,49,4
66494.39738041045,508.67057859948204,118.9170268845283,58,2
39335.73748868644,204.11743634353954,116.53078566555017,43,1
51528.389937435866,50.0,83.75026864895543,65,2
75320.74943144097,229.61739999941636,171.1340562116013,26,4
91326.64159304887,111.44478968174718,122.75899152090606,33,4
36210.250316430625,179.0667725057969,86.48585218691264,48,3
31801.134222914323,264.8999464701795,191.047547053732,19,3
88064.47763057673,144.6995680715406,173.66911022209737,49,3
65844.21266056356,336.3844901544646,197.03992796380615,27,5
46975.6090218545,256.13879195535924,147.67975868972152,42,1
68019.43629183652,190.94049127902554,94.29789393602796,35,4
20463.783914746833,50.0,77.74631333543209,62,2
60050.63259895742,361.515719994222,142.76403342466176,51,3
64917.31759264628,549.4796106652901,196.73881902420163,46,2
73864.05209306744,50.0,136.54156361765428,62,4
44791.56071561194,133.98034416037427,179.8745399682725,41,3
61285.307421050384,59.92090383360161,85.94758327812067,20,3
46118.63060910619,280.91065497030405,99.18214302062346,32,3
63830.756335114755,255.7605614709015,184.06679073019006,20,3
46569.80516455464,50.0,158.6673393328292,48,4
53878.48741259669,419.1585331533961,196.839754462544,27,2
45062.769078146564,50.0,161.70991565448114,55,3
69767.04362735485,319.1652206242102,106.24767022709939,39,2
72876.76674984998,122.12195791763058,120.28156336980172,31,3
56480.69145063879,79.5804438642863,183.08763371873323,26,4
60573.56992440043,50.0,123.77994513666815,35,3
38271.12878049684,50.0,73.41755360795568,25,4
55504.85027989819,216.87712665036548,104.0553681708914,55,3
59246.93074437383,159.89291430744842,117.77371810435004,32,3
99311.89636544962,50.0,46.442371703692025,63,3
43320.49461338755,50.0,156.43965462299133,32,5
81962.65858128657,50.0,48.59016867034541,69,3
74952.88160198712,272.33388957771166,98.83601127269696,23,3
64209.54606735204,248.87709127021455,166.78581506186876,29,4
86379.307262927,50.0,109.48696147426047,59,5
65581.58208910294,164.31890974042565,173.14263835214635,36,3
65837.38793501892,50.0,88.11982474953955,57,3
59203.19020473682,468.1524730108743,192.798169979734,22,3
78353.53323627941,475.28383107471876,65.60963340689005,44,3
76447.03850716326,239.62000976117056,36.504904648181224,27,3
50614.84068755682,521.2492885290752,178.31251230837114,60,5
40211.29208101849,333.68162552178967,157.87446171156938,69,2
56955.290439065146,352.6793940392988,69.43725230145338,63,3
47999.421534035304,168.65817674294706,197.40607321323458,31,4
59047.13138076967,73.07372442737893,115.38762197564974,51,2
78561.57202026209,50.0,191.6811248245078,66,3
53140.47517369815,79.26144061608568,115.85489113578988,32,4
59357.649280326375,198.03882273184695,110.21867975111947,46,5
60870.341022125926,50.0,106.35355131455906,43,3
72726.46323307927,59.85385217945808,86.92879694260154,44,1
26296.659990230924,126.2452399871948,120.72925452001378,20,2
50899.49557852055,53.06675945018401,106.93429253125653,20,3
63169.25538419209,177.6590912879866,36.2469690260042,52,2
78001.18434640292,513.2477116111819,74.27398968199543,52,2
52621.46328740692,275.7361760342744,66.23087601794492,67,4
31851.709409371888,219.57847806077382,177.4640523945813,23,4
69295.67168949204,174.80027136890743,131.80789612856304,31,4
50469.56416761556,133.86578387709395,159.82612707645367,43,2
42155.00011364458,50.0,192.6604264173777,20,2
50634.81915430164,450.2082313150113,139.48667632948968,50,4
57232.11963516226,57.14639556134406,197.04369853880655,59,4
50928.83003192681,50.0,82.99988878086204,30,4
26916.509143513962,277.2710159756036,61.66542099319196,46,5
73455.99295330698,50.0,98.56268095879494,26,4
79123.12561918084,93.00990407978333,110.03590053908736,49,3
69772.82987009258,50.0,182.21146228493947,39,3
42934.714943627754,50.0,125.18987463623498,39,3
56977.626990787234,50.0,79.6707699010629,51,3
59902.18027155813,50.0,156.24782808747855,27,3
68981.91584342865,213.8050410290902,115.99142931364206,42,4
70025.1073307712,362.8105812664224,57.56243069677893,29,1
48987.39301832256,93.46238107451204,128.05936389051288,68,4
61229.933346203405,415.21181647922117,184.93707125723827,20,1
66859.20606922862,50.0,173.2458449708894,36,3
81837.3348322015,78.7242321452759,129.75769534800628,50,4
70567.59809737085,50.0,94.10413956044798,64,1
71835.85031063278,193.8113353943541,44.786387680915894,43,3
61257.39941894041,108.90047147761747,109.84031696637604,30,2
81156.88717805257,190.01260329925984,157.85350438002845,24,4
66146.44193939246,286.8239187282426,91.2465323546118,51,4
47083.68134739644,157.80082901925726,70.02596034378294,39,5
81050.54955187786,197.5736496905994,188.33455227606208,37,4
70468.54908808542,547.4452867850422,169.6644690778587,60,4
53354.339683072765,71.06782719376025,138.5068553014246,40,2
52807.60548901135,88.99632185427464,53.25316846648829,65,3
64448.63317711143,252.9593704160606,54.63450286904941,31,3
66947.77192901378,188.9923269665159,47.547330547482424,47,3
62959.3839844681,50.0,134.77043337176633,40,4
64669.63010164327,94.36820244345195,49.64567540046712,64,2
85499.3606186457,126.16146987589067,173.24662380664762,69,2
76073.14728352329,108.73514498135957,198.80405030928475,36,3
62859.53386897536,50.0,92.2791914004731,56,2
74119.65871151225,516.5394229019515,107.12387398440657,58,3
44512.141447086906,287.364967573973,150.98342008756538,53,3
65968.90574920214,131.30744839054782,189.31601107538017,23,4
87139.59524599665,227.92500296707067,181.99594150458546,40,1
56729.31156911439,455.1548906318484,39.79061088747426,27,5
47285.49107071373,50.0,58.74220643465006,52,1
50218.66667110409,57.63591942786046,158.2815237548247,38,3
43655.50443986418,156.48367515164037,147.11182836551603,49,3
48228.57137808445,320.9003942044554,52.64716098682095,47,1
54442.37852114956,50.0,115.3509789402665,50,1
38916.494712320375,827.2603175838268,162.73848728450025,23,1
60234.27500924405,121.35962562864285,67.19271598465792,22,3
73534.15760679971,89.01729617693638,178.11889807489328,32,4
46383.65729779619,69.26698528408156,39.005201719462555,60,3
