order_id,customer_id,order_date,order_value,product_name,category
ORD01255,CUST0978,2021-02-22 06:00:00,4183.74,Headphones,Elektronika
ORD01256,CUST0456,2021-02-22 07:00:00,2517.3,Tablet,RTV
ORD01257,CUST0743,2021-02-22 08:00:00,81.76,Laptop,Elektronika
ORD01258,CUST0800,2021-02-22 09:00:00,4016.88,Smartphone,Komputery
ORD01259,CUST0161,2021-02-22 10:00:00,4904.16,Laptop,Elektronika
ORD01260,CUST0784,2021-02-22 11:00:00,3033.57,Tablet,Akcesoria
ORD01261,CUST0460,2021-02-22 12:00:00,2523.5,Tablet,Komputery
ORD01262,CUST0550,2021-02-22 13:00:00,4393.3,Headphones,Komputery
ORD01263,CUST0500,2021-02-22 14:00:00,4763.06,Smartphone,Komputery
ORD01264,CUST0738,2021-02-22 15:00:00,3775.14,Monitor,Komputery
ORD01265,CUST0509,2021-02-22 16:00:00,2232.81,Monitor,Elektronika
ORD01266,CUST0654,2021-02-22 17:00:00,2965.18,Headphones,Akcesoria
ORD01267,CUST0804,2021-02-22 18:00:00,3507.67,Smartphone,Akcesoria
ORD01268,CUST0481,2021-02-22 19:00:00,979.43,Smartphone,Komputery
ORD01269,CUST0663,2021-02-22 20:00:00,2241.53,Smartphone,Elektronika
ORD01270,CUST0114,2021-02-22 21:00:00,4150.81,Laptop,RTV
ORD01271,CUST0749,2021-02-22 22:00:00,3277.08,Laptop,Akcesoria
ORD01272,CUST0578,2021-02-22 23:00:00,2061.91,Tablet,Akcesoria
ORD01273,CUST0361,2021-02-23 00:00:00,3320.18,Tablet,Elektronika
ORD01274,CUST0341,2021-02-23 01:00:00,599.93,Monitor,Akcesoria
ORD01275,CUST0770,2021-02-23 02:00:00,2013.47,Laptop,Komputery
ORD01276,CUST0987,2021-02-23 03:00:00,3967.71,Laptop,Akcesoria
ORD01277,CUST0761,2021-02-23 04:00:00,1110.34,Tablet,RTV
ORD01278,CUST0969,2021-02-23 05:00:00,937.95,Smartphone,Komputery
ORD01279,CUST0449,2021-02-23 06:00:00,4754.59,Laptop,Akcesoria
ORD01280,CUST0843,2021-02-23 07:00:00,1057.39,Monitor,Komputery
ORD01281,CUST0835,2021-02-23 08:00:00,1311.98,Tablet,Akcesoria
ORD01282,CUST0180,2021-02-23 09:00:00,4848.38,Smartphone,Akcesoria
ORD01283,CUST0702,2021-02-23 10:00:00,3676.2,Headphones,Elektronika
ORD01284,CUST0407,2021-02-23 11:00:00,3500.99,Tablet,Elektronika
ORD01285,CUST0666,2021-02-23 12:00:00,4266.1,Tablet,Akcesoria
ORD01286,CUST0196,2021-02-23 13:00:00,587.96,Headphones,Komputery
ORD01287,CUST0466,2021-02-23 14:00:00,3532.72,Laptop,Elektronika
ORD01288,CUST0311,2021-02-23 15:00:00,2523.41,Tablet,Elektronika
ORD01289,CUST0262,2021-02-23 16:00:00,4147.46,Laptop,Akcesoria
ORD01290,CUST0419,2021-02-23 17:00:00,2545.63,Laptop,Elektronika
ORD01291,CUST0406,2021-02-23 18:00:00,3105.0,Monitor,Komputery
ORD01292,CUST0939,2021-02-23 19:00:00,2393.93,Smartphone,Komputery
ORD01293,CUST0143,2021-02-23 20:00:00,2396.01,Tablet,Elektronika
ORD01294,CUST0342,2021-02-23 21:00:00,3842.17,Headphones,Komputery
ORD01295,CUST0316,2021-02-23 22:00:00,3146.55,Monitor,Akcesoria
ORD01296,CUST0101,2021-02-23 23:00:00,3169.98,Headphones,Akcesoria
ORD01297,CUST0244,2021-02-24 00:00:00,2256.91,Smartphone,Elektronika
ORD01298,CUST0490,2021-02-24 01:00:00,2660.24,Smartphone,Akcesoria
ORD01299,CUST0012,2021-02-24 02:00:00,3731.13,Laptop,Komputery
ORD01300,CUST0239,2021-02-24 03:00:00,4131.45,Smartphone,Elektronika
ORD01301,CUST0561,2021-02-24 04:00:00,3485.84,Smartphone,Elektronika
ORD01302,CUST0042,2021-02-24 05:00:00,4621.12,Smartphone,Elektronika
ORD01303,CUST0678,2021-02-24 06:00:00,4103.42,Tablet,Elektronika
ORD01304,CUST0594,2021-02-24 07:00:00,2813.7,Monitor,Elektronika
ORD01305,CUST0429,2021-02-24 08:00:00,3360.32,Tablet,Elektronika
ORD01306,CUST0803,2021-02-24 09:00:00,4632.28,Tablet,RTV
ORD01307,CUST0158,2021-02-24 10:00:00,3099.65,Smartphone,Komputery
ORD01308,CUST0216,2021-02-24 11:00:00,4125.79,Laptop,Elektronika
ORD01309,CUST0670,2021-02-24 12:00:00,3447.16,Laptop,Komputery
ORD01310,CUST0462,2021-02-24 13:00:00,2764.16,Tablet,Elektronika
ORD01311,CUST0134,2021-02-24 14:00:00,1216.77,Laptop,Akcesoria
ORD01312,CUST0067,2021-02-24 15:00:00,2135.73,Tablet,Elektronika
ORD01313,CUST0848,2021-02-24 16:00:00,4839.04,Smartphone,Elektronika
ORD01314,CUST0007,2021-02-24 17:00:00,3292.25,Laptop,Komputery
ORD01315,CUST0948,2021-02-24 18:00:00,2826.33,Laptop,Elektronika
ORD01316,CUST0526,2021-02-24 19:00:00,4665.45,Smartphone,Komputery
ORD01317,CUST0073,2021-02-24 20:00:00,2936.69,Smartphone,Akcesoria
ORD01318,CUST0399,2021-02-24 21:00:00,2635.15,Tablet,Elektronika
ORD01319,CUST0405,2021-02-24 22:00:00,3798.96,Tablet,Komputery
ORD01320,CUST0675,2021-02-24 23:00:00,3566.2,Smartphone,Akcesoria
ORD01321,CUST0578,2021-02-25 00:00:00,973.87,Headphones,Elektronika
ORD01322,CUST0859,2021-02-25 01:00:00,2361.83,Smartphone,Elektronika
ORD01323,CUST0130,2021-02-25 02:00:00,2367.85,Monitor,Elektronika
ORD01324,CUST0931,2021-02-25 03:00:00,1897.34,Laptop,RTV
ORD01325,CUST0466,2021-02-25 04:00:00,2591.29,Tablet,Akcesoria
ORD01326,CUST0206,2021-02-25 05:00:00,2071.41,Smartphone,Elektronika
ORD01327,CUST0788,2021-02-25 06:00:00,1004.73,Laptop,Komputery
ORD01328,CUST0978,2021-02-25 07:00:00,2067.71,Laptop,Elektronika
ORD01329,CUST0768,2021-02-25 08:00:00,370.66,Smartphone,Elektronika
ORD01330,CUST0266,2021-02-25 09:00:00,2883.17,Laptop,Elektronika
ORD01331,CUST0537,2021-02-25 10:00:00,4269.74,Laptop,Akcesoria
ORD01332,CUST0962,2021-02-25 11:00:00,3629.18,Monitor,Elektronika
ORD01333,CUST0793,2021-02-25 12:00:00,1808.37,Headphones,Akcesoria
ORD01334,CUST0253,2021-02-25 13:00:00,444.49,Tablet,Komputery
ORD01335,CUST0822,2021-02-25 14:00:00,1018.73,Tablet,Elektronika
ORD01336,CUST0289,2021-02-25 15:00:00,2732.0,Monitor,Elektronika
ORD01337,CUST0164,2021-02-25 16:00:00,1043.21,Smartphone,Elektronika
ORD01338,CUST0095,2021-02-25 17:00:00,2724.43,Laptop,Akcesoria
ORD01339,CUST0782,2021-02-25 18:00:00,1165.68,Headphones,RTV
ORD01340,CUST0833,2021-02-25 19:00:00,4246.13,Tablet,Elektronika
ORD01341,CUST0110,2021-02-25 20:00:00,1992.38,Smartphone,Elektronika
ORD01342,CUST0336,2021-02-25 21:00:00,1235.3,Smartphone,Elektronika
ORD01343,CUST0822,2021-02-25 22:00:00,4063.51,Smartphone,Elektronika
ORD01344,CUST0238,2021-02-25 23:00:00,1720.77,Monitor,Akcesoria
ORD01345,CUST0381,2021-02-26 00:00:00,566.32,Smartphone,Elektronika
ORD01346,CUST0436,2021-02-26 01:00:00,2856.34,Monitor,Elektronika
ORD01347,CUST0899,2021-02-26 02:00:00,2912.01,Monitor,Akcesoria
ORD01348,CUST0483,2021-02-26 03:00:00,3576.33,Tablet,Elektronika
ORD01349,CUST0937,2021-02-26 04:00:00,1208.69,Smartphone,Akcesoria
ORD01350,CUST0902,2021-02-26 05:00:00,2224.42,Smartphone,Elektronika
ORD01351,CUST0025,2021-02-26 06:00:00,1419.02,Laptop,RTV
ORD01352,CUST0653,2021-02-26 07:00:00,413.96,Laptop,Elektronika
ORD01353,CUST0117,2021-02-26 08:00:00,4384.3,Tablet,RTV
ORD01354,CUST0482,2021-02-26 09:00:00,3647.06,Smartphone,Elektronika
ORD01355,CUST0392,2021-02-26 10:00:00,1514.3,Laptop,Komputery
ORD01356,CUST0917,2021-02-26 11:00:00,3000.87,Laptop,Elektronika
ORD01357,CUST0994,2021-02-26 12:00:00,1014.31,Monitor,Akcesoria
ORD01358,CUST0964,2021-02-26 13:00:00,4452.28,Smartphone,Elektronika
ORD01359,CUST0537,2021-02-26 14:00:00,583.38,Monitor,Akcesoria
ORD01360,CUST0079,2021-02-26 15:00:00,29.15,Smartphone,Akcesoria
ORD01361,CUST0580,2021-02-26 16:00:00,2515.02,Smartphone,Akcesoria
ORD01362,CUST0173,2021-02-26 17:00:00,2919.81,Laptop,Akcesoria
ORD01363,CUST0956,2021-02-26 18:00:00,2899.04,Smartphone,Elektronika
ORD01364,CUST0012,2021-02-26 19:00:00,282.01,Tablet,Elektronika
ORD01365,CUST0800,2021-02-26 20:00:00,1577.08,Laptop,Akcesoria
ORD01366,CUST0128,2021-02-26 21:00:00,2501.0,Smartphone,Elektronika
ORD01367,CUST0608,2021-02-26 22:00:00,1090.73,Tablet,Elektronika
ORD01368,CUST0092,2021-02-26 23:00:00,4364.4,Tablet,Elektronika
ORD01369,CUST0653,2021-02-27 00:00:00,444.68,Tablet,Elektronika
ORD01370,CUST0543,2021-02-27 01:00:00,2442.05,Smartphone,Akcesoria
ORD01371,CUST0846,2021-02-27 02:00:00,3460.17,Smartphone,Akcesoria
ORD01372,CUST0532,2021-02-27 03:00:00,1316.14,Monitor,RTV
ORD01373,CUST0658,2021-02-27 04:00:00,3124.96,Headphones,Elektronika
ORD01374,CUST0989,2021-02-27 05:00:00,4148.63,Monitor,RTV
ORD01375,CUST0828,2021-02-27 06:00:00,959.78,Smartphone,Akcesoria
ORD01376,CUST0447,2021-02-27 07:00:00,4586.93,Tablet,RTV
ORD01377,CUST0390,2021-02-27 08:00:00,2772.26,Tablet,Komputery
ORD01378,CUST0672,2021-02-27 09:00:00,1503.17,Laptop,Akcesoria
ORD01379,CUST0861,2021-02-27 10:00:00,2159.98,Headphones,Elektronika
ORD01380,CUST0043,2021-02-27 11:00:00,1567.84,Tablet,Elektronika
ORD01381,CUST0254,2021-02-27 12:00:00,3628.3,Laptop,Elektronika
ORD01382,CUST0130,2021-02-27 13:00:00,3983.54,Laptop,RTV
ORD01383,CUST0060,2021-02-27 14:00:00,4166.36,Headphones,RTV
ORD01384,CUST0663,2021-02-27 15:00:00,4928.98,Laptop,Komputery
ORD01385,CUST0467,2021-02-27 16:00:00,3958.51,Laptop,Komputery
ORD01386,CUST0287,2021-02-27 17:00:00,3010.91,Smartphone,RTV
ORD01387,CUST0517,2021-02-27 18:00:00,1702.71,Laptop,Akcesoria
ORD01388,CUST0467,2021-02-27 19:00:00,2727.53,Monitor,Akcesoria
ORD01389,CUST0930,2021-02-27 20:00:00,214.93,Smartphone,Akcesoria
ORD01390,CUST0778,2021-02-27 21:00:00,3726.68,Smartphone,Akcesoria
ORD01391,CUST0345,2021-02-27 22:00:00,2235.32,Monitor,Elektronika
ORD01392,CUST0642,2021-02-27 23:00:00,109.92,Smartphone,Akcesoria
ORD01393,CUST0382,2021-02-28 00:00:00,321.91,Smartphone,Akcesoria
ORD01394,CUST0779,2021-02-28 01:00:00,1943.46,Tablet,Akcesoria
ORD01395,CUST0690,2021-02-28 02:00:00,2921.27,Smartphone,Komputery
ORD01396,CUST0253,2021-02-28 03:00:00,2326.38,Smartphone,Elektronika
ORD01397,CUST0927,2021-02-28 04:00:00,3099.83,Tablet,Elektronika
ORD01398,CUST0056,2021-02-28 05:00:00,2406.67,Headphones,Komputery
ORD01399,CUST0463,2021-02-28 06:00:00,3311.9,Tablet,Akcesoria
ORD01400,CUST0457,2021-02-28 07:00:00,1103.44,Monitor,Elektronika
ORD01401,CUST0983,2021-02-28 08:00:00,573.09,Tablet,Akcesoria
ORD01402,CUST0083,2021-02-28 09:00:00,2986.21,Tablet,Akcesoria
ORD01403,CUST0905,2021-02-28 10:00:00,2428.6,Headphones,RTV
ORD01404,CUST0099,2021-02-28 11:00:00,144.07,Laptop,Akcesoria
ORD01405,CUST0149,2021-02-28 12:00:00,1908.6,Smartphone,Elektronika
ORD01406,CUST0329,2021-02-28 13:00:00,539.57,Tablet,Akcesoria
ORD01407,CUST0156,2021-02-28 14:00:00,2661.47,Smartphone,Komputery
ORD01408,CUST0190,2021-02-28 15:00:00,1984.93,Laptop,Akcesoria
ORD01409,CUST0494,2021-02-28 16:00:00,3069.63,Smartphone,Komputery
ORD01410,CUST0883,2021-02-28 17:00:00,4029.96,Smartphone,Elektronika
ORD01411,CUST0263,2021-02-28 18:00:00,1505.35,Smartphone,Komputery
ORD01412,CUST0080,2021-02-28 19:00:00,4810.89,Headphones,Komputery
ORD01413,CUST0400,2021-02-28 20:00:00,2682.82,Monitor,Komputery
ORD01414,CUST0764,2021-02-28 21:00:00,3095.27,Tablet,Elektronika
ORD01415,CUST0609,2021-02-28 22:00:00,3406.56,Headphones,Komputery
ORD01416,CUST0260,2021-02-28 23:00:00,3336.99,Smartphone,Akcesoria
ORD01417,CUST0772,2021-03-01 00:00:00,2559.74,Smartphone,Komputery
ORD01418,CUST0615,2021-03-01 01:00:00,2149.53,Smartphone,Elektronika
ORD01419,CUST0552,2021-03-01 02:00:00,278.37,Tablet,Elektronika
ORD01420,CUST0785,2021-03-01 03:00:00,120.21,Laptop,Elektronika
ORD01421,CUST0101,2021-03-01 04:00:00,1796.23,Smartphone,Akcesoria
ORD01422,CUST0359,2021-03-01 05:00:00,1674.97,Tablet,Akcesoria
ORD01423,CUST0380,2021-03-01 06:00:00,1944.6,Smartphone,Akcesoria
ORD01424,CUST0820,2021-03-01 07:00:00,700.46,Monitor,Akcesoria
ORD01425,CUST0221,2021-03-01 08:00:00,3693.46,Tablet,Komputery
ORD01426,CUST0820,2021-03-01 09:00:00,4286.25,Laptop,Elektronika
ORD01427,CUST0420,2021-03-01 10:00:00,4694.19,Smartphone,Elektronika
ORD01428,CUST0124,2021-03-01 11:00:00,2466.89,Tablet,Komputery
ORD01429,CUST0422,2021-03-01 12:00:00,3507.32,Smartphone,Akcesoria
ORD01430,CUST0231,2021-03-01 13:00:00,4279.2,Laptop,Akcesoria
ORD01431,CUST0690,2021-03-01 14:00:00,2097.27,Smartphone,Akcesoria
ORD01432,CUST0063,2021-03-01 15:00:00,1553.97,Monitor,Akcesoria
ORD01433,CUST0485,2021-03-01 16:00:00,4684.26,Smartphone,Elektronika
ORD01434,CUST0628,2021-03-01 17:00:00,2583.23,Monitor,Akcesoria
ORD01435,CUST0703,2021-03-01 18:00:00,2491.3,Headphones,RTV
ORD01436,CUST0574,2021-03-01 19:00:00,900.3,Laptop,Akcesoria
ORD01437,CUST0768,2021-03-01 20:00:00,549.69,Tablet,Elektronika
ORD01438,CUST0483,2021-03-01 21:00:00,4212.11,Smartphone,Komputery
ORD01439,CUST0519,2021-03-01 22:00:00,3074.52,Laptop,Elektronika
ORD01440,CUST0155,2021-03-01 23:00:00,1635.86,Tablet,Elektronika
ORD01441,CUST0092,2021-03-02 00:00:00,966.76,Tablet,Komputery
ORD01442,CUST0982,2021-03-02 01:00:00,2781.93,Laptop,Elektronika
ORD01443,CUST0526,2021-03-02 02:00:00,2923.76,Monitor,RTV
ORD01444,CUST0455,2021-03-02 03:00:00,1042.9,Tablet,Akcesoria
ORD01445,CUST0741,2021-03-02 04:00:00,4258.51,Monitor,Komputery
ORD01446,CUST0598,2021-03-02 05:00:00,430.48,Smartphone,Akcesoria
ORD01447,CUST0645,2021-03-02 06:00:00,1786.9,Monitor,Elektronika
ORD01448,CUST0510,2021-03-02 07:00:00,3405.12,Smartphone,Akcesoria
ORD01449,CUST0183,2021-03-02 08:00:00,1377.86,Laptop,RTV
ORD01450,CUST0386,2021-03-02 09:00:00,4140.1,Tablet,Komputery
ORD01451,CUST0574,2021-03-02 10:00:00,3701.94,Tablet,Akcesoria
ORD01452,CUST0731,2021-03-02 11:00:00,3947.22,Smartphone,RTV
ORD01453,CUST0405,2021-03-02 12:00:00,604.34,Smartphone,Elektronika
ORD01454,CUST0246,2021-03-02 13:00:00,711.33,Laptop,Elektronika
ORD01455,CUST0742,2021-03-02 14:00:00,1439.5,Tablet,Elektronika
ORD01456,CUST0591,2021-03-02 15:00:00,2595.21,Smartphone,Komputery
ORD01457,CUST0661,2021-03-02 16:00:00,3742.6,Smartphone,Komputery
ORD01458,CUST0650,2021-03-02 17:00:00,4184.29,Smartphone,Akcesoria
ORD01459,CUST0471,2021-03-02 18:00:00,3524.63,Monitor,RTV
ORD01460,CUST0826,2021-03-02 19:00:00,4643.7,Tablet,Akcesoria
ORD01461,CUST0888,2021-03-02 20:00:00,3696.33,Tablet,Elektronika
ORD01462,CUST0423,2021-03-02 21:00:00,1538.28,Monitor,Elektronika
ORD01463,CUST0901,2021-03-02 22:00:00,1332.76,Smartphone,RTV
ORD01464,CUST0065,2021-03-02 23:00:00,3484.0,Laptop,Elektronika
ORD01465,CUST0013,2021-03-03 00:00:00,972.42,Laptop,Akcesoria
ORD01466,CUST0213,2021-03-03 01:00:00,472.65,Tablet,Elektronika
ORD01467,CUST0986,2021-03-03 02:00:00,2665.79,Laptop,Elektronika
ORD01468,CUST0242,2021-03-03 03:00:00,4109.99,Smartphone,Akcesoria
ORD01469,CUST0493,2021-03-03 04:00:00,515.89,Laptop,Elektronika
ORD01470,CUST0213,2021-03-03 05:00:00,3961.54,Laptop,RTV
ORD01471,CUST0693,2021-03-03 06:00:00,4059.74,Smartphone,Akcesoria
ORD01472,CUST0338,2021-03-03 07:00:00,2416.55,Monitor,Akcesoria
ORD01473,CUST0997,2021-03-03 08:00:00,295.98,Tablet,Komputery
ORD01474,CUST0173,2021-03-03 09:00:00,881.2,Monitor,Akcesoria
ORD01475,CUST0672,2021-03-03 10:00:00,3540.06,Monitor,RTV
ORD01476,CUST0164,2021-03-03 11:00:00,3561.77,Laptop,Elektronika
ORD01477,CUST0465,2021-03-03 12:00:00,4492.79,Smartphone,Elektronika
ORD01478,CUST0995,2021-03-03 13:00:00,2917.6,Tablet,Elektronika
ORD01479,CUST0497,2021-03-03 14:00:00,629.3,Headphones,Komputery
ORD01480,CUST0700,2021-03-03 15:00:00,615.86,Smartphone,RTV
ORD01481,CUST0395,2021-03-03 16:00:00,3608.45,Monitor,Elektronika
ORD01482,CUST0703,2021-03-03 17:00:00,927.09,Laptop,Akcesoria
ORD01483,CUST0917,2021-03-03 18:00:00,1648.64,Laptop,Elektronika
ORD01484,CUST0308,2021-03-03 19:00:00,2441.19,Tablet,Elektronika
ORD01485,CUST0768,2021-03-03 20:00:00,133.58,Smartphone,Akcesoria
ORD01486,CUST0183,2021-03-03 21:00:00,1251.61,Laptop,Elektronika
ORD01487,CUST0629,2021-03-03 22:00:00,2045.37,Smartphone,Akcesoria
ORD01488,CUST0794,2021-03-03 23:00:00,1405.39,Laptop,Akcesoria
ORD01489,CUST0510,2021-03-04 00:00:00,690.49,Tablet,Komputery
ORD01490,CUST0708,2021-03-04 01:00:00,3642.78,Headphones,Akcesoria
ORD01491,CUST0546,2021-03-04 02:00:00,4067.61,Headphones,Akcesoria
ORD01492,CUST0564,2021-03-04 03:00:00,1294.82,Tablet,Akcesoria
ORD01493,CUST0624,2021-03-04 04:00:00,3874.35,Smartphone,Elektronika
ORD01494,CUST0764,2021-03-04 05:00:00,1933.91,Smartphone,Komputery
ORD01495,CUST0594,2021-03-04 06:00:00,2538.36,Laptop,Elektronika
ORD01496,CUST0744,2021-03-04 07:00:00,4281.45,Smartphone,Elektronika
ORD01497,CUST0227,2021-03-04 08:00:00,3752.27,Laptop,Akcesoria
ORD01498,CUST0745,2021-03-04 09:00:00,4027.53,Headphones,Komputery
ORD01499,CUST0733,2021-03-04 10:00:00,692.86,Monitor,Elektronika
ORD01500,CUST0436,2021-03-04 11:00:00,357.9,Smartphone,Elektronika
ORD01501,CUST0925,2021-03-04 12:00:00,4468.09,Tablet,Elektronika
ORD01502,CUST0422,2021-03-04 13:00:00,1945.29,Laptop,Elektronika
ORD01503,CUST0554,2021-03-04 14:00:00,1446.52,Tablet,Akcesoria
ORD01504,CUST0021,2021-03-04 15:00:00,3626.23,Tablet,Elektronika
ORD01505,CUST0554,2021-03-04 16:00:00,4183.71,Smartphone,Komputery
ORD01506,CUST0397,2021-03-04 17:00:00,4313.82,Laptop,Komputery
ORD01507,CUST0625,2021-03-04 18:00:00,1586.83,Headphones,Akcesoria
ORD01508,CUST0105,2021-03-04 19:00:00,4262.54,Tablet,Akcesoria
ORD01509,CUST0192,2021-03-04 20:00:00,214.26,Headphones,Elektronika
ORD01510,CUST0017,2021-03-04 21:00:00,257.81,Headphones,Elektronika
ORD01511,CUST0120,2021-03-04 22:00:00,3121.36,Monitor,Akcesoria
ORD01512,CUST0393,2021-03-04 23:00:00,324.9,Laptop,Elektronika
ORD01513,CUST0425,2021-03-05 00:00:00,1629.8,Laptop,Akcesoria
ORD01514,CUST0129,2021-03-05 01:00:00,3367.05,Smartphone,Elektronika
ORD01515,CUST0130,2021-03-05 02:00:00,1692.96,Laptop,Elektronika
ORD01516,CUST0572,2021-03-05 03:00:00,906.2,Smartphone,Elektronika
ORD01517,CUST0560,2021-03-05 04:00:00,1413.94,Tablet,Elektronika
ORD01518,CUST0029,2021-03-05 05:00:00,2293.3,Smartphone,RTV
ORD01519,CUST0097,2021-03-05 06:00:00,2382.18,Laptop,Elektronika
ORD01520,CUST0010,2021-03-05 07:00:00,3917.17,Monitor,Komputery
ORD01521,CUST0242,2021-03-05 08:00:00,3753.26,Laptop,Akcesoria
ORD01522,CUST0826,2021-03-05 09:00:00,2289.52,Smartphone,Komputery
ORD01523,CUST0956,2021-03-05 10:00:00,4229.88,Tablet,Akcesoria
ORD01524,CUST0232,2021-03-05 11:00:00,580.04,Tablet,RTV
ORD01525,CUST0789,2021-03-05 12:00:00,1284.21,Smartphone,Elektronika
ORD01526,CUST0284,2021-03-05 13:00:00,4141.6,Laptop,Akcesoria
ORD01527,CUST0715,2021-03-05 14:00:00,1896.19,Tablet,Elektronika
ORD01528,CUST0759,2021-03-05 15:00:00,4906.1,Laptop,Akcesoria
ORD01529,CUST0802,2021-03-05 16:00:00,2336.6,Laptop,Akcesoria
ORD01530,CUST0776,2021-03-05 17:00:00,3961.76,Tablet,Akcesoria
ORD01531,CUST0955,2021-03-05 18:00:00,2017.51,Smartphone,Elektronika
ORD01532,CUST0726,2021-03-05 19:00:00,2130.52,Smartphone,Elektronika
ORD01533,CUST0200,2021-03-05 20:00:00,1920.59,Smartphone,Akcesoria
ORD01534,CUST0945,2021-03-05 21:00:00,3598.19,Monitor,Akcesoria
ORD01535,CUST0079,2021-03-05 22:00:00,2742.11,Monitor,Elektronika
ORD01536,CUST0913,2021-03-05 23:00:00,4719.45,Smartphone,RTV
ORD01537,CUST0956,2021-03-06 00:00:00,1261.94,Laptop,RTV
ORD01538,CUST0855,2021-03-06 01:00:00,511.81,Smartphone,Komputery
ORD01539,CUST0856,2021-03-06 02:00:00,1972.37,Laptop,Komputery
ORD01540,CUST0173,2021-03-06 03:00:00,3087.4,Smartphone,Elektronika
ORD01541,CUST0467,2021-03-06 04:00:00,4305.39,Tablet,RTV
ORD01542,CUST0581,2021-03-06 05:00:00,1737.52,Smartphone,Akcesoria
ORD01543,CUST0416,2021-03-06 06:00:00,3272.4,Smartphone,Elektronika
ORD01544,CUST0940,2021-03-06 07:00:00,1757.49,Laptop,Komputery
ORD01545,CUST0449,2021-03-06 08:00:00,3089.93,Smartphone,Elektronika
ORD01546,CUST0087,2021-03-06 09:00:00,4425.19,Smartphone,Akcesoria
ORD01547,CUST0101,2021-03-06 10:00:00,1164.47,Smartphone,Elektronika
ORD01548,CUST0008,2021-03-06 11:00:00,2027.17,Tablet,Akcesoria
ORD01549,CUST0845,2021-03-06 12:00:00,4966.39,Tablet,Akcesoria
ORD01550,CUST0200,2021-03-06 13:00:00,4344.1,Smartphone,Akcesoria
ORD01551,CUST0505,2021-03-06 14:00:00,2827.55,Smartphone,Elektronika
ORD01552,CUST0087,2021-03-06 15:00:00,2587.97,Laptop,Akcesoria
ORD01553,CUST0043,2021-03-06 16:00:00,1430.16,Laptop,Akcesoria
ORD01554,CUST0385,2021-03-06 17:00:00,2590.88,Tablet,Elektronika
ORD01555,CUST0621,2021-03-06 18:00:00,4242.43,Laptop,RTV
ORD01556,CUST0435,2021-03-06 19:00:00,3429.02,Tablet,Akcesoria
ORD01557,CUST0408,2021-03-06 20:00:00,1457.32,Tablet,Komputery
ORD01558,CUST0483,2021-03-06 21:00:00,1015.3,Monitor,Elektronika
ORD01559,CUST0664,2021-03-06 22:00:00,1333.39,Monitor,Elektronika
ORD01560,CUST0017,2021-03-06 23:00:00,857.1,Laptop,Elektronika
ORD01561,CUST0645,2021-03-07 00:00:00,487.25,Monitor,Akcesoria
ORD01562,CUST0148,2021-03-07 01:00:00,2101.49,Tablet,Elektronika
ORD01563,CUST0277,2021-03-07 02:00:00,575.37,Tablet,Akcesoria
ORD01564,CUST0232,2021-03-07 03:00:00,867.84,Laptop,Elektronika
ORD01565,CUST0826,2021-03-07 04:00:00,2741.15,Headphones,Elektronika
ORD01566,CUST0927,2021-03-07 05:00:00,831.35,Laptop,Akcesoria
ORD01567,CUST0366,2021-03-07 06:00:00,328.76,Headphones,RTV
ORD01568,CUST0228,2021-03-07 07:00:00,1593.77,Laptop,Elektronika
ORD01569,CUST0651,2021-03-07 08:00:00,1109.39,Tablet,Komputery
ORD01570,CUST0436,2021-03-07 09:00:00,2581.37,Smartphone,Komputery
ORD01571,CUST0399,2021-03-07 10:00:00,520.81,Laptop,Akcesoria
ORD01572,CUST0211,2021-03-07 11:00:00,3761.34,Laptop,Komputery
ORD01573,CUST0391,2021-03-07 12:00:00,4532.11,Smartphone,RTV
ORD01574,CUST0499,2021-03-07 13:00:00,3719.74,Laptop,Elektronika
ORD01575,CUST0540,2021-03-07 14:00:00,2668.81,Smartphone,Akcesoria
ORD01576,CUST0563,2021-03-07 15:00:00,4304.73,Tablet,Akcesoria
ORD01577,CUST0491,2021-03-07 16:00:00,3477.64,Headphones,Akcesoria
ORD01578,CUST0442,2021-03-07 17:00:00,62.65,Tablet,Elektronika
ORD01579,CUST0261,2021-03-07 18:00:00,1976.51,Laptop,RTV
ORD01580,CUST0773,2021-03-07 19:00:00,4256.25,Smartphone,Komputery
ORD01581,CUST0350,2021-03-07 20:00:00,1735.84,Laptop,Elektronika
ORD01582,CUST0352,2021-03-07 21:00:00,185.72,Monitor,Elektronika
ORD01583,CUST0520,2021-03-07 22:00:00,3733.44,Headphones,RTV
ORD01584,CUST0320,2021-03-07 23:00:00,4012.17,Smartphone,Elektronika
ORD01585,CUST0138,2021-03-08 00:00:00,811.36,Laptop,Akcesoria
ORD01586,CUST0550,2021-03-08 01:00:00,2691.33,Headphones,Elektronika
ORD01587,CUST0623,2021-03-08 02:00:00,967.86,Headphones,Elektronika
ORD01588,CUST0992,2021-03-08 03:00:00,3598.98,Headphones,Elektronika
ORD01589,CUST0368,2021-03-08 04:00:00,1365.04,Headphones,Elektronika
ORD01590,CUST0220,2021-03-08 05:00:00,1587.91,Smartphone,Elektronika
ORD01591,CUST0337,2021-03-08 06:00:00,4226.4,Laptop,Akcesoria
ORD01592,CUST0223,2021-03-08 07:00:00,2386.85,Smartphone,Akcesoria
ORD01593,CUST0648,2021-03-08 08:00:00,3352.07,Smartphone,Elektronika
ORD01594,CUST0768,2021-03-08 09:00:00,2017.84,Smartphone,Komputery
